genre,genre_id,movie_id
"Drama",18,332567
"Thriller",53,332567
"Science Fiction",878,1954
"Thriller",53,1954
"Comedy",35,15489
"Family",10751,15489
"Comedy",35,15250
"Drama",18,15250
"Science Fiction",878,22345
"Comedy",35,22345
"Family",10751,22345
"Action",28,9448
"Adventure",12,9448
"Comedy",35,9448
"Thriller",53,9448
"Comedy",35,38223
"Drama",18,38223
"Family",10751,38223
"Drama",18,11186
"Horror",27,11186
"Crime",80,136835
"Thriller",53,136835
"Science Fiction",878,5876
"Horror",27,5876
"Thriller",53,5876
"Drama",18,264660
"Science Fiction",878,264660
"Fantasy",14,492
"Drama",18,492
"Comedy",35,492
"Comedy",35,25462
"Romance",10749,25462
"Family",10751,238603
"Adventure",12,238603
"Science Fiction",878,238603
"Drama",18,10691
"Romance",10749,10691
"Action",28,1251
"Adventure",12,1251
"Drama",18,1251
"War",10752,1251
"Adventure",12,5172
"Comedy",35,5172
"Drama",18,5172
"Science Fiction",878,5172
"Comedy",35,58680
"Romance",10749,58680
"Drama",18,264644
"Thriller",53,264644
"Comedy",35,14577
"Comedy",35,11592
"Crime",80,11592
"Horror",27,11592
"Thriller",53,11592
"Music",10402,3682
"Drama",18,3682
"Adventure",12,9683
"Comedy",35,9683
"Drama",18,9683
"Romance",10749,9683
"Comedy",35,2084
"Crime",80,2084
"Thriller",53,2084
"Comedy",35,107811
"Drama",18,2266
"Romance",10749,2266
"Drama",18,13074
"Comedy",35,144340
"Drama",18,144340
"Romance",10749,144340
"Fantasy",14,14191
"Romance",10749,14191
"Family",10751,14191
"Comedy",35,14191
"Romance",10749,48217
"Drama",18,48217
"Drama",18,28211
"Thriller",53,28211
"Mystery",9648,28211
"Comedy",35,47502
"Crime",80,47502
"Drama",18,47502
"Drama",18,9950
"Action",28,9950
"Comedy",35,9950
"Crime",80,9950
"Drama",18,84892
"Romance",10749,84892
"Action",28,24227
"Drama",18,9672
"Comedy",35,122906
"Drama",18,122906
"Science Fiction",878,122906
"Drama",18,44853
"Romance",10749,44853
"Western",37,44853
"Thriller",53,157544
"Horror",27,157544
"Action",28,59678
"Comedy",35,59678
"Science Fiction",878,59678
"Drama",18,79777
"Romance",10749,79777
"War",10752,79777
"Crime",80,158011
"Thriller",53,158011
"History",36,407887
"Drama",18,407887
"War",10752,407887
"Action",28,407887
"Adventure",12,9550
"Drama",18,9550
"Action",28,9550
"Romance",10749,9550
"Family",10751,17043
"Action",28,17043
"Adventure",12,17043
"Comedy",35,8952
"Drama",18,8952
"Romance",10749,8952
"Adventure",12,62204
"Drama",18,62204
"Drama",18,13435
"Romance",10749,13435
"Drama",18,17187
"Romance",10749,17187
"Action",28,319
"Thriller",53,319
"Crime",80,319
"Romance",10749,319
"Romance",10749,59457
"Science Fiction",878,59457
"Crime",80,9504
"Drama",18,9504
"Mystery",9648,9504
"Crime",80,37414
"Drama",18,37414
"Thriller",53,37414
"Drama",18,6217
"Fantasy",14,6217
"Horror",27,6217
"Thriller",53,6217
"Horror",27,26688
"Mystery",9648,26688
"Thriller",53,26688
"Adventure",12,43867
"Drama",18,43867
"Romance",10749,43867
"Comedy",35,6615
"Romance",10749,6615
"Drama",18,6615
"War",10752,14574
"Drama",18,14574
"Drama",18,16
"Crime",80,16
"Music",10402,16
"Drama",18,39780
"Romance",10749,39780
"Crime",80,21612
"Drama",18,21612
"Comedy",35,36691
"Drama",18,36691
"Romance",10749,36691
"Action",28,23631
"Comedy",35,23631
"Thriller",53,23631
"Crime",80,45324
"Comedy",35,45324
"Drama",18,45324
"Animation",16,126319
"Comedy",35,126319
"Drama",18,126319
"Family",10751,126319
"Animation",16,12144
"Adventure",12,12144
"Family",10751,12144
"Action",28,11658
"Adventure",12,11658
"Drama",18,11658
"History",36,11658
"War",10752,11658
"Drama",18,56601
"Family",10751,56601
"Drama",18,9552
"Horror",27,9552
"Thriller",53,9552
"Horror",27,578
"Thriller",53,578
"Adventure",12,578
"Comedy",35,2105
"Romance",10749,2105
"Action",28,10136
"Adventure",12,10136
"Comedy",35,10136
"Comedy",35,67660
"Romance",10749,67660
"Comedy",35,10611
"Drama",18,10611
"Action",28,154
"Adventure",12,154
"Science Fiction",878,154
"Thriller",53,154
"Comedy",35,3049
"Mystery",9648,3049
"Thriller",53,860
"Science Fiction",878,860
"Crime",80,9281
"Drama",18,9281
"Romance",10749,9281
"Thriller",53,9281
"Action",28,75674
"Thriller",53,75674
"War",10752,75674
"Music",10402,9762
"Drama",18,9762
"Romance",10749,9762
"Crime",80,9762
"Animation",16,3179
"Comedy",35,3179
"Comedy",35,184
"Crime",80,184
"Romance",10749,184
"Comedy",35,13335
"Adventure",12,13335
"Science Fiction",878,76726
"Drama",18,76726
"Thriller",53,76726
"Music",10402,10269
"Drama",18,10269
"Romance",10749,10269
"Family",10751,36819
"Fantasy",14,36819
"Science Fiction",878,36819
"Adventure",12,36819
"Comedy",35,36819
"Action",28,17130
"Adventure",12,17130
"Comedy",35,17130
"Drama",18,17130
"Family",10751,17130
"Music",10402,17130
"Romance",10749,17130
"Comedy",35,57214
"Crime",80,57214
"Drama",18,11202
"History",36,11202
"War",10752,11202
"Horror",27,9357
"Thriller",53,9357
"Horror",27,13812
"Science Fiction",878,13812
"Thriller",53,13812
"Drama",18,9030
"Horror",27,9030
"Thriller",53,9030
"Comedy",35,19084
"Family",10751,19084
"Comedy",35,8386
"Comedy",35,10437
"Family",10751,10437
"Fantasy",14,10437
"Drama",18,10437
"Drama",18,1360
"Romance",10749,1360
"Documentary",99,101267
"Music",10402,101267
"Romance",10749,222935
"Drama",18,222935
"Drama",18,10220
"Crime",80,10220
"Drama",18,284296
"Comedy",35,284296
"Horror",27,31915
"Science Fiction",878,31915
"Horror",27,11601
"Mystery",9648,11601
"Thriller",53,11601
"Drama",18,205220
"Comedy",35,11354
"Drama",18,11354
"Horror",27,16241
"Drama",18,16241
"Thriller",53,16241
"Science Fiction",878,16241
"Drama",18,286565
"Mystery",9648,286565
"Romance",10749,286565
"Comedy",35,26710
"Drama",18,129670
"Adventure",12,129670
"Horror",27,9059
"Comedy",35,9059
"Thriller",53,9059
"Comedy",35,34549
"Family",10751,34549
"Fantasy",14,34549
"Science Fiction",878,34549
"Comedy",35,57157
"Drama",18,57157
"Action",28,1948
"Thriller",53,1948
"Crime",80,1948
"Comedy",35,28353
"Romance",10749,28353
"Comedy",35,46889
"Drama",18,46889
"Romance",10749,46889
"Comedy",35,38093
"Drama",18,38093
"Romance",10749,38093
"Drama",18,14976
"Romance",10749,11027
"Crime",80,11027
"Drama",18,11027
"Drama",18,3635
"Romance",10749,3635
"Action",28,387
"Drama",18,387
"History",36,387
"War",10752,387
"Adventure",12,387
"Comedy",35,6020
"Action",28,12088
"Thriller",53,12088
"Science Fiction",878,12088
"Comedy",35,14799
"Drama",18,14799
"Drama",18,9466
"Comedy",35,9466
"Drama",18,7510
"Comedy",35,7510
"Comedy",35,31246
"Romance",10749,31246
"Comedy",35,61752
"Mystery",9648,10944
"Thriller",53,10944
"Drama",18,10362
"Romance",10749,10362
"Drama",18,38448
"Romance",10749,38448
"Comedy",35,14778
"Drama",18,14778
"Horror",27,1255
"Drama",18,1255
"Science Fiction",878,1255
"Adventure",12,45226
"Crime",80,45226
"Thriller",53,45226
"Comedy",35,10212
"Horror",27,10212
"Thriller",53,10212
"Western",37,10212
"Comedy",35,8669
"Drama",18,8669
"Comedy",35,179144
"Drama",18,179144
"Comedy",35,16857
"Drama",18,16857
"Drama",18,86825
"Horror",27,86825
"Thriller",53,86825
"Fantasy",14,844
"Drama",18,844
"Science Fiction",878,844
"Romance",10749,844
"Crime",80,8060
"Drama",18,8060
"Romance",10749,8060
"Adventure",12,15907
"Drama",18,15907
"Family",10751,15907
"Crime",80,327
"Drama",18,327
"Thriller",53,327
"Comedy",35,9260
"Comedy",35,61337
"Drama",18,61337
"Thriller",53,13079
"Drama",18,13079
"Mystery",9648,13079
"Drama",18,89325
"Romance",10749,89325
"Drama",18,4170
"Thriller",53,4170
"War",10752,41508
"Drama",18,41508
"Comedy",35,12479
"Comedy",35,44555
"Drama",18,44555
"Thriller",53,44555
"Thriller",53,10133
"Science Fiction",878,10133
"Mystery",9648,10133
"Drama",18,21345
"History",36,21345
"War",10752,21345
"Animation",16,173931
"Family",10751,173931
"Action",28,173931
"Adventure",12,173931
"Comedy",35,173931
"Science Fiction",878,61984
"Horror",27,22804
"Mystery",9648,22804
"War",10752,50601
"Drama",18,50601
"Horror",27,26466
"Drama",18,345003
"Drama",18,236751
"Thriller",53,107
"Crime",80,107
"Drama",18,357837
"Romance",10749,357837
"Comedy",35,10377
"Drama",18,10377
"Drama",18,8913
"Horror",27,8913
"Drama",18,13889
"Drama",18,18530
"Drama",18,358451
"History",36,358451
"Romance",10749,358451
"Fantasy",14,927
"Horror",27,927
"Comedy",35,927
"Adventure",12,11
"Action",28,11
"Science Fiction",878,11
"Drama",18,249164
"Comedy",35,291870
"Drama",18,907
"Romance",10749,907
"War",10752,907
"Adventure",12,206563
"Crime",80,206563
"Drama",18,206563
"Thriller",53,206563
"Comedy",35,11887
"Drama",18,11887
"Family",10751,11887
"Music",10402,11887
"Romance",10749,11887
"Drama",18,45317
"Action",28,12094
"Comedy",35,12094
"Documentary",99,12094
"Action",28,256092
"Comedy",35,256092
"Crime",80,256092
"Comedy",35,9942
"Comedy",35,10748
"Family",10751,10748
"Science Fiction",878,10748
"Thriller",53,1817
"Drama",18,1817
"Drama",18,10229
"Romance",10749,10229
"Drama",18,687
"Drama",18,796
"Romance",10749,796
"Thriller",53,796
"Comedy",35,10156
"Adventure",12,12837
"Action",28,17708
"Comedy",35,17708
"Crime",80,17708
"Drama",18,13937
"Horror",27,13937
"Thriller",53,13937
"Crime",80,13937
"Drama",18,28932
"Action",28,28932
"Science Fiction",878,31909
"Drama",18,167073
"Romance",10749,167073
"Drama",18,3175
"Romance",10749,3175
"War",10752,3175
"Comedy",35,14369
"Comedy",35,16888
"Drama",18,121826
"Comedy",35,121826
"Romance",10749,121826
"Comedy",35,10646
"Romance",10749,10646
"Drama",18,12149
"Thriller",53,12149
"Crime",80,12149
"Drama",18,304357
"Drama",18,11184
"Fantasy",14,766
"Horror",27,766
"Comedy",35,766
"Comedy",35,20009
"Romance",10749,20009
"Romance",10749,1587
"Drama",18,1587
"Drama",18,30973
"History",36,30973
"Crime",80,11109
"Drama",18,11109
"Comedy",35,9027
"Romance",10749,9027
"Drama",18,62728
"Thriller",53,62728
"Crime",80,62728
"Comedy",35,63020
"Drama",18,63020
"Romance",10749,63020
"Drama",18,86829
"Music",10402,86829
"Drama",18,11065
"Romance",10749,11065
"Thriller",53,11065
"Drama",18,13888
"Adventure",12,13888
"Romance",10749,13888
"Drama",18,42345
"History",36,42345
"Comedy",35,13994
"Music",10402,13994
"Romance",10749,13994
"Drama",18,1590
"Drama",18,45138
"Action",28,45138
"Thriller",53,45138
"Crime",80,45138
"Foreign",10769,45138
"Drama",18,80271
"Comedy",35,80271
"Romance",10749,80271
"Crime",80,4657
"Drama",18,4657
"Mystery",9648,4657
"Thriller",53,4657
"Drama",18,14395
"Romance",10749,14395
"Drama",18,24137
"Comedy",35,24137
"Romance",10749,24137
"Science Fiction",878,190847
"Thriller",53,190847
"Horror",27,190847
"Horror",27,11056
"Science Fiction",878,62
"Mystery",9648,62
"Adventure",12,62
"Science Fiction",878,601
"Adventure",12,601
"Family",10751,601
"Fantasy",14,601
"Romance",10749,13067
"Comedy",35,13067
"Drama",18,13067
"Adventure",12,25379
"Drama",18,25379
"Family",10751,25379
"Drama",18,88641
"Comedy",35,88641
"Drama",18,58051
"Comedy",35,58051
"Romance",10749,58051
"Foreign",10769,58051
"Drama",18,14877
"Action",28,14877
"History",36,14877
"Western",37,14877
"Romance",10749,14877
"History",36,96399
"Drama",18,96399
"Comedy",35,304410
"Drama",18,304410
"Music",10402,304410
"Drama",18,489
"Drama",18,373314
"Thriller",53,373314
"Horror",27,214
"Thriller",53,214
"Crime",80,214
"Action",28,10890
"Comedy",35,10890
"Comedy",35,1588
"Action",28,316727
"Horror",27,316727
"Thriller",53,316727
"Comedy",35,10314
"Romance",10749,10314
"Horror",27,663
"Thriller",53,663
"Crime",80,663
"Drama",18,11804
"Horror",27,11804
"Thriller",53,11804
"Drama",18,16781
"Comedy",35,16781
"Romance",10749,16781
"Drama",18,11873
"Action",28,9289
"Drama",18,9289
"History",36,9289
"War",10752,9289
"Comedy",35,10414
"Family",10751,10414
"Horror",27,1970
"Mystery",9648,1970
"Thriller",53,1970
"Comedy",35,9614
"Horror",27,8922
"Thriller",53,8922
"Adventure",12,1648
"Comedy",35,1648
"Science Fiction",878,1648
"Drama",18,17917
"Family",10751,17917
"Music",10402,17917
"Drama",18,74534
"Comedy",35,74534
"Science Fiction",878,19405
"Animation",16,19405
"Comedy",35,19405
"Family",10751,19405
"Action",28,9355
"Adventure",12,9355
"Science Fiction",878,9355
"Action",28,10999
"Adventure",12,10999
"Thriller",53,10999
"Horror",27,321258
"Mystery",9648,321258
"Thriller",53,321258
"Horror",27,44040
"Mystery",9648,44040
"Thriller",53,44040
"Comedy",35,10426
"Action",28,13938
"Adventure",12,13938
"Comedy",35,13938
"Horror",27,10163
"Thriller",53,10163
"Science Fiction",878,10163
"Comedy",35,12182
"Music",10402,12182
"Romance",10749,12182
"Fantasy",14,1832
"Comedy",35,1832
"Adventure",12,1832
"Comedy",35,9034
"Drama",18,9034
"Drama",18,15301
"Fantasy",14,15301
"Horror",27,15301
"Science Fiction",878,15301
"Thriller",53,15301
"Action",28,10135
"Thriller",53,10135
"Action",28,26352
"Comedy",35,26352
"Crime",80,26352
"Drama",18,20616
"Thriller",53,20616
"Comedy",35,9794
"Romance",10749,9794
"Comedy",35,15037
"Drama",18,15037
"Romance",10749,15037
"Crime",80,227
"Drama",18,227
"Adventure",12,294272
"Family",10751,294272
"Fantasy",14,294272
"Drama",18,41823
"Romance",10749,41823
"Horror",27,11336
"Science Fiction",878,11336
"Thriller",53,11336
"Horror",27,283445
"Drama",18,88036
"Music",10402,88036
"Horror",27,10984
"Thriller",53,10984
"Mystery",9648,22824
"Science Fiction",878,22824
"Thriller",53,22824
"Drama",18,9526
"Comedy",35,9526
"Music",10402,9526
"Drama",18,39349
"Action",28,39349
"Thriller",53,39349
"Action",28,15983
"Thriller",53,15983
"Comedy",35,14544
"Drama",18,14544
"Family",10751,14544
"Comedy",35,11545
"Drama",18,11545
"Science Fiction",878,42684
"Drama",18,268238
"Comedy",35,268238
"Comedy",35,8359
"Drama",18,8359
"Family",10751,8359
"Comedy",35,15648
"Drama",18,15648
"Family",10751,15648
"Romance",10749,15648
"Action",28,11891
"Comedy",35,11891
"Action",28,9362
"Horror",27,9362
"Horror",27,9902
"Thriller",53,9902
"Western",37,14729
"History",36,14729
"Action",28,9455
"Crime",80,9455
"Mystery",9648,9455
"Thriller",53,9455
"Drama",18,103731
"Action",28,10090
"Adventure",12,10090
"Comedy",35,10090
"Crime",80,10090
"Documentary",99,164558
"Music",10402,164558
"Comedy",35,19905
"Animation",16,17710
"Family",10751,17710
"Drama",18,75900
"Action",28,9515
"Comedy",35,9515
"Crime",80,9515
"Drama",18,9515
"Thriller",53,9515
"Comedy",35,27322
"Drama",18,27322
"Romance",10749,27322
"Thriller",53,328425
"Mystery",9648,328425
"Adventure",12,14120
"Drama",18,14120
"Comedy",35,10050
"Romance",10749,10050
"Comedy",35,1542
"Crime",80,1542
"Comedy",35,10490
"Drama",18,87093
"Comedy",35,10029
"Crime",80,10029
"Thriller",53,10029
"Comedy",35,9893
"Family",10751,9893
"Crime",80,11507
"Mystery",9648,11507
"Horror",27,11507
"Thriller",53,11507
"Adventure",12,10643
"Horror",27,10643
"Action",28,10643
"Science Fiction",878,10643
"Crime",80,3472
"Drama",18,3472
"Thriller",53,3472
"Comedy",35,87818
"Comedy",35,13160
"Comedy",35,88005
"Drama",18,88005
"Romance",10749,88005
"Science Fiction",878,88005
"Comedy",35,52067
"Drama",18,73
"Horror",27,134597
"Thriller",53,134597
"Animation",16,24034
"Drama",18,24034
"Family",10751,24034
"Music",10402,24034
"Drama",18,14283
"Thriller",53,14283
"Mystery",9648,14283
"Music",10402,14283
"Romance",10749,14283
"Drama",18,404
"Action",28,13201
"Crime",80,13201
"Drama",18,13201
"Romance",10749,13201
"Comedy",35,209403
"Comedy",35,7942
"Romance",10749,7942
"Comedy",35,73247
"Romance",10749,73247
"Family",10751,73247
"Comedy",35,34043
"Family",10751,34043
"Romance",10749,34043
"Adventure",12,9952
"Drama",18,9952
"War",10752,9952
"Comedy",35,256924
"Drama",18,256924
"Music",10402,256924
"Drama",18,82532
"Comedy",35,82532
"Drama",18,41110
"Romance",10749,41110
"Drama",18,134371
"Science Fiction",878,134371
"Mystery",9648,134371
"Action",28,2088
"Crime",80,2088
"Drama",18,2088
"Thriller",53,2088
"Adventure",12,47890
"Mystery",9648,47890
"Thriller",53,47890
"Action",28,10388
"Crime",80,10388
"Drama",18,10388
"Mystery",9648,10388
"Thriller",53,10388
"Drama",18,1640
"Drama",18,25520
"Romance",10749,25520
"Action",28,27342
"Thriller",53,27342
"Drama",18,13689
"Romance",10749,13689
"Comedy",35,67911
"Comedy",35,24664
"Drama",18,24664
"Horror",27,329440
"Thriller",53,329440
"Comedy",35,252512
"Drama",18,252512
"Mystery",9648,252512
"Drama",18,55720
"Drama",18,9613
"Mystery",9648,9613
"Thriller",53,9613
"Action",28,29076
"Comedy",35,29076
"Romance",10749,29076
"Thriller",53,29076
"Adventure",12,29339
"Drama",18,29339
"Action",28,29339
"Family",10751,29339
"Thriller",53,68812
"Crime",80,68812
"Drama",18,68812
"Action",28,32740
"Science Fiction",878,32740
"Thriller",53,14195
"Comedy",35,14195
"Crime",80,14195
"Crime",80,73567
"Drama",18,73567
"Thriller",53,73567
"Comedy",35,41479
"Drama",18,41479
"Crime",80,15394
"Drama",18,15394
"Thriller",53,15394
"Comedy",35,10071
"Drama",18,1989
"Romance",10749,1989
"Drama",18,91076
"Drama",18,39055
"Family",10751,39055
"Comedy",35,12779
"Romance",10749,12779
"Action",28,13191
"Adventure",12,13191
"Comedy",35,13191
"Thriller",53,13191
"Action",28,11770
"Comedy",35,11770
"Drama",18,12703
"Comedy",35,64559
"Crime",80,64559
"Thriller",53,64559
"Drama",18,222649
"Drama",18,115872
"Drama",18,101173
"Thriller",53,101173
"Comedy",35,25350
"Drama",18,25350
"Action",28,10034
"Crime",80,10034
"Comedy",35,10034
"Comedy",35,20178
"Romance",10749,20178
"Horror",27,5072
"Comedy",35,5072
"Thriller",53,5072
"Drama",18,18191
"Thriller",53,18191
"Drama",18,31007
"Comedy",35,11546
"Crime",80,11546
"Drama",18,41894
"Crime",80,41894
"War",10752,184374
"History",36,184374
"Drama",18,184374
"Comedy",35,268171
"Family",10751,268171
"Romance",10749,268171
"Comedy",35,78149
"Comedy",35,24663
"Drama",18,24663
"Romance",10749,24663
"Comedy",35,39037
"Romance",10749,39037
"Comedy",35,22805
"Drama",18,22805
"Drama",18,245846
"Thriller",53,245846
"Comedy",35,25186
"Comedy",35,15017
"Romance",10749,15017
"Crime",80,12245
"Mystery",9648,12245
"Thriller",53,12245
"Drama",18,49787
"Horror",27,49787
"Thriller",53,49787
"Comedy",35,16358
"Drama",18,16358
"Thriller",53,7006
"Drama",18,7006
"Horror",27,7006
"Fantasy",14,7006
"Music",10402,66767
"Drama",18,66767
"Action",28,17622
"Thriller",53,17622
"Family",10751,283671
"Animation",16,283671
"Adventure",12,283671
"Drama",18,18516
"War",10752,18516
"Drama",18,217708
"Romance",10749,217708
"Comedy",35,217708
"Comedy",35,42057
"Romance",10749,42057
"Action",28,17577
"Horror",27,17577
"Thriller",53,17577
"Science Fiction",878,17577
"Drama",18,14608
"Foreign",10769,14608
"Romance",10749,14608
"Comedy",35,34417
"Action",28,15067
"Adventure",12,15067
"Comedy",35,15067
"Western",37,15067
"Drama",18,43090
"Action",28,43090
"Comedy",35,43090
"Western",37,43090
"Comedy",35,16614
"Drama",18,9700
"Romance",10749,9700
"Comedy",35,10471
"Action",28,250066
"Action",28,667
"Thriller",53,667
"Adventure",12,667
"Drama",18,86837
"Romance",10749,86837
"Horror",27,10306
"Thriller",53,10306
"Horror",27,106845
"Science Fiction",878,106845
"Action",28,11576
"Adventure",12,11576
"Comedy",35,11576
"Crime",80,11576
"Comedy",35,219
"Drama",18,219
"Romance",10749,219
"Animation",16,11827
"Science Fiction",878,11827
"Action",28,22820
"Comedy",35,22820
"Thriller",53,22820
"Drama",18,31174
"War",10752,31174
"Action",28,244316
"Horror",27,244316
"Thriller",53,244316
"Drama",18,37737
"Action",28,37737
"Romance",10749,37737
"Drama",18,62215
"Science Fiction",878,62215
"Drama",18,66125
"Comedy",35,66125
"Family",10751,66125
"Drama",18,132316
"Romance",10749,132316
"Horror",27,348
"Action",28,348
"Thriller",53,348
"Science Fiction",878,348
"Horror",27,30497
"Drama",18,27586
"Music",10402,27586
"Drama",18,14811
"Romance",10749,14811
"Adventure",12,660
"Action",28,660
"Thriller",53,660
"Horror",27,68684
"Comedy",35,68684
"Science Fiction",878,68684
"Comedy",35,40794
"Drama",18,40794
"Romance",10749,40794
"Drama",18,73873
"Drama",18,9400
"Action",28,9400
"Crime",80,9400
"Drama",18,16162
"Comedy",35,16162
"Horror",27,10585
"Thriller",53,10585
"Documentary",99,2359
"Horror",27,238636
"Thriller",53,238636
"Comedy",35,10472
"Drama",18,10472
"Family",10751,10472
